datetime, milliseconds,ActiveExecuteThreadCount,CompletedCount,TotalRequestsCount,CurrentThroughput,CurrentDropRate
2017/11/15 15:12:21,126046,19,13120,218,123.4337509997334,0.4046511627906977
2017/11/15 15:12:22,127046,19,13243,219,123.4337509997334,0.3921568627450981
2017/11/15 15:12:23,128047,20,13372,217,123.5628592851787,0.40930232558139534
2017/11/15 15:12:24,129048,20,13508,218,123.5628592851787,0.36111111111111116
2017/11/15 15:12:25,130048,21,13638,217,132.93353323338332,0.35820895522388063
2017/11/15 15:12:26,131048,21,13775,216,132.93353323338332,0.3398058252427184
2017/11/15 15:12:27,132048,22,13918,219,140.42978510744626,0.3028846153846154
2017/11/15 15:12:28,133049,22,14066,222,140.42978510744626,0.3027522935779816
2017/11/15 15:12:29,134050,23,14202,223,146.5,0.3476190476190476
2017/11/15 15:12:30,135050,23,14332,222,146.5,0.4425531914893617
2017/11/15 15:12:31,136051,24,14469,224,133.0,0.31219512195121957
2017/11/15 15:12:32,137051,24,14592,223,133.0,0.3990147783251231
2017/11/15 15:12:33,138051,25,14717,224,124.5,0.4193548387096774
2017/11/15 15:12:34,139052,25,14836,224,124.5,0.42156862745098034
2017/11/15 15:12:35,140052,24,14947,224,116.0,0.4744186046511628
2017/11/15 15:12:36,141052,24,15074,221,116.0,0.4123222748815166
2017/11/15 15:12:37,142052,24,15198,223,123.5,0.3971291866028708
2017/11/15 15:12:38,143052,24,15322,224,123.5,0.34895833333333337
2017/11/15 15:12:39,144052,23,15447,221,126.4367816091954,0.3951219512195122
2017/11/15 15:12:40,145053,23,15575,222,126.4367816091954,0.38095238095238093
2017/11/15 15:12:41,146053,22,15712,222,133.0,0.32352941176470584
2017/11/15 15:12:42,147054,22,15850,220,133.0,0.3300492610837439
2017/11/15 15:12:43,148054,21,15978,219,132.5,0.3904761904761904
2017/11/15 15:12:44,149054,21,16102,218,132.5,0.4363636363636364
2017/11/15 15:12:45,150055,22,16236,222,131.43428285857073,0.3065326633165829
2017/11/15 15:12:46,151055,22,16367,222,131.43428285857073,0.40454545454545454
2017/11/15 15:12:47,152055,21,16494,221,131.5,0.3846153846153846
2017/11/15 15:12:48,153056,21,16632,220,131.5,0.3866666666666667
2017/11/15 15:12:49,154056,22,16756,221,129.4352823588206,0.3756345177664975
2017/11/15 15:12:50,155057,22,16899,222,129.4352823588206,0.3363636363636363
2017/11/15 15:12:51,156057,22,17025,222,136.5,0.3981042654028436
2017/11/15 15:12:52,157057,22,17165,222,136.5,0.36936936936936937
2017/11/15 15:12:53,158057,21,17301,220,138.5,0.32835820895522383
2017/11/15 15:12:54,159057,21,17435,221,138.5,0.37037037037037035
2017/11/15 15:12:55,160058,22,17584,217,137.5,0.323943661971831
2017/11/15 15:12:56,161059,22,17724,221,137.5,0.3513513513513513
2017/11/15 15:12:57,162059,22,17865,220,145.0,0.3221153846153846
2017/11/15 15:12:58,163060,22,18001,222,145.0,0.3397129186602871
2017/11/15 15:12:59,164060,22,18134,220,133.43328335832084,0.38604651162790693
2017/11/15 15:13:00,165060,22,18280,219,133.43328335832084,0.3348623853211009
2017/11/15 15:13:01,166060,22,18404,221,134.0,0.3981042654028436
2017/11/15 15:13:02,167060,22,18539,219,134.0,0.3526570048309179
2017/11/15 15:13:03,168061,22,18671,220,135.5,0.36363636363636365
2017/11/15 15:13:04,169061,22,18797,221,135.5,0.40740740740740744
2017/11/15 15:13:05,170061,22,18932,221,130.93453273363318,0.31472081218274117
2017/11/15 15:13:06,171061,22,19080,222,130.93453273363318,0.3069767441860465
2017/11/15 15:13:07,172062,22,19226,222,147.92603698150924,0.32093023255813957
2017/11/15 15:13:08,173063,22,19368,222,147.92603698150924,0.29000000000000004
2017/11/15 15:13:09,174064,22,19498,222,135.0,0.375
2017/11/15 15:13:10,175064,22,19625,220,135.0,0.4075829383886256
